Name,Year,Population 0-14,Population 15-64,Population 65+,Population,Births,Deaths,Migrations,E.Migration
Norway,2005,906187.0,3035416.0,683273.0,4624876,56756.0,41229.0,18439.0,-2504.0
Norway,2006,904730.0,3070112.0,687525.0,4662367,58545.0,41253.0,23723.0,-3524.0
Norway,2007,906249.0,3111304.0,693400.0,4710953,58459.0,41954.0,39652.0,-7571.0
Norway,2008,910580.0,3155931.0,703586.0,4770097,60497.0,41712.0,43346.0,-2987.0
Norway,2009,915779.0,3196086.0,718794.0,4830659,61807.0,41449.0,38637.0,1567.0
Norway,2010,920149.0,3233119.0,738033.0,4891301,61442.0,41499.0,42346.0,-1647.0
Norway,2011,923194.0,3270905.0,761275.0,4955374,60220.0,41393.0,47032.0,-1786.0
Norway,2012,926196.0,3308885.0,786026.0,5021107,60255.0,41992.0,47343.0,127.0
Norway,2013,929799.0,3344206.0,808797.0,5082802,58995.0,41282.0,40073.0,3909.0
Norway,2014,932150.0,3376925.0,831043.0,5140118,59084.0,40394.0,38155.0,471.0
Norway,2015,933707.0,3406265.0,852635.0,5192607,59058.0,40727.0,29802.0,4356.0
Norway,2016,936350.0,3429210.0,873233.0,5238793,58890.0,40726.0,26076.0,1946.0
Norway,2017,938751.0,3446523.0,894242.0,5279516,56633.0,40774.0,21349.0,3515.0
Norway,2018,937291.0,3460316.0,916705.0,5314312,55120.0,40840.0,18103.0,2413.0
Norway,2019,932710.0,3477602.0,939761.0,5350073,54495.0,40684.0,25327.0,-3377.0
Norway,2020,925747.0,3492247.0,963533.0,5381527,52979.0,40538.0,11331.0,7682.0
Norway,2021,918404.0,3504179.0,987684.0,5410267,56060.0,42002.0,19650.0,-4968.0
Norway,2022,912854.0,3520378.0,1010596.0,5443828,56514.0,43351.0,20251.0,147.0
Norway,2023,906973.0,3537493.0,1032562.0,5477028,56875.0,44741.0,20852.0,214.0
Panama,1991,857853.0,1473523.0,121553.0,2452929,63505.0,12115.0,-2796.0,-3072693.0
Panama,1992,864189.0,1511733.0,125654.0,2501576,63320.0,12135.0,-2483.0,-55.0
Panama,1993,870172.0,1550318.0,129952.0,2550442,63364.0,12164.0,-2171.0,-163.0
Panama,1994,876636.0,1588548.0,134422.0,2599606,63364.0,12206.0,-1858.0,-136.0
Panama,1995,883033.0,1627999.0,139046.0,2650078,65470.0,12279.0,-1545.0,-1174.0
Panama,1996,894228.0,1664328.0,143630.0,2702186,67015.0,13213.0,-1232.0,-462.0
Panama,1997,907271.0,1701537.0,148006.0,2756814,71886.0,14281.0,-919.0,-2058.0
Panama,1998,919043.0,1739246.0,152651.0,2810940,65905.0,13734.0,-606.0,2561.0
Panama,1999,926906.0,1778247.0,157920.0,2863073,65902.0,13732.0,531.0,-568.0
Panama,2000,934773.0,1818927.0,164082.0,2917782,68535.0,13485.0,1667.0,-2008.0
Panama,2001,942966.0,1860337.0,171005.0,2974308,67542.0,14009.0,2804.0,189.0
Panama,2002,949847.0,1901742.0,178518.0,3030107,65186.0,13866.0,3940.0,539.0
Panama,2003,955251.0,1943582.0,186755.0,3085588,65273.0,14648.0,5077.0,-221.0
Panama,2004,960484.0,1985902.0,195936.0,3142322,66319.0,14766.0,6213.0,-1032.0
Panama,2005,966051.0,2028630.0,206135.0,3200816,67273.0,15401.0,7350.0,-728.0
Panama,2006,972566.0,2070968.0,216970.0,3260504,69513.0,15458.0,6100.0,-467.0
Panama,2007,978815.0,2111937.0,227821.0,3318573,67397.0,16263.0,4849.0,2086.0
Panama,2008,984418.0,2151549.0,238508.0,3374475,68783.0,16562.0,3600.0,81.0
Panama,2009,990203.0,2189916.0,249175.0,3429294,68375.0,16907.0,2349.0,1002.0
Panama,2010,993978.0,2228147.0,259268.0,3481393,67462.0,18181.0,1099.0,1719.0
Panama,2011,998302.0,2267725.0,269613.0,3535640,73303.0,17698.0,2510.0,-3868.0
Panama,2012,1003575.0,2309931.0,281083.0,3594589,75507.0,18679.0,2954.0,-833.0
Panama,2013,1009649.0,2351404.0,293125.0,3654178,73824.0,19044.0,4615.0,194.0
Panama,2014,1018952.0,2390657.0,306532.0,3716141,75197.0,19393.0,8727.0,-2568.0
Panama,2015,1028697.0,2432638.0,321986.0,3783321,75918.0,19321.0,13232.0,-2649.0
Panama,2016,1037498.0,2475490.0,337908.0,3850896,75206.0,19978.0,10092.0,2255.0
Panama,2017,1047426.0,2532134.0,352773.0,3932333,76172.0,20524.0,41905.0,-16116.0
Panama,2018,1059309.0,2611485.0,367899.0,4038693,76879.0,20686.0,58975.0,-8808.0
Panama,2019,1071304.0,2684787.0,383447.0,4139538,78004.0,20942.0,29460.0,14323.0
Panama,2020,1082143.0,2730615.0,397729.0,4210487,78084.0,25107.0,2398.0,15574.0
Panama,2021,1091157.0,2769564.0,410647.0,4271368,78009.0,27155.0,15533.0,-5506.0
Panama,2022,1100149.0,2814022.0,423597.0,4337768,78050.0,26483.0,14846.0,-13.0
Panama,2023,1109582.0,2856957.0,437569.0,4404108,77983.0,25876.0,14160.0,73.0
Poland,1991,9404511.0,24892203.0,3956508.0,38253222,547719.0,405716.0,-15937.0,33723048.0
Poland,1992,9281790.0,25058525.0,4030382.0,38370697,515214.0,394729.0,-11601.0,8591.0
Poland,1993,9130002.0,25221293.0,4116450.0,38467745,492925.0,392259.0,-15454.0,11836.0
Poland,1994,8950675.0,25386842.0,4210778.0,38548295,481285.0,386398.0,-18999.0,4662.0
Poland,1995,8732768.0,25549691.0,4318181.0,38600640,433109.0,386084.0,-18222.0,23542.0
Poland,1996,8494851.0,25714214.0,4420775.0,38629840,428203.0,385496.0,-13110.0,-397.0
Poland,1997,8237627.0,25904862.0,4512467.0,38654956,412635.0,380201.0,-11800.0,4482.0
Poland,1998,7942806.0,26130847.0,4595102.0,38668755,395619.0,375354.0,-13300.0,6834.0
Poland,1999,7636155.0,26362126.0,4667257.0,38665538,382002.0,381400.0,-14001.0,10182.0
Poland,2000,7341387.0,26568955.0,4743820.0,38654162,378348.0,368000.0,-19700.0,-2024.0
Poland,2001,7072863.0,26742290.0,4828486.0,38643639,368205.0,363200.0,-16700.0,1172.0
Poland,2002,6833671.0,26884625.0,4907678.0,38625974,353765.0,359500.0,-17900.0,5970.0
Poland,2003,6634350.0,26987679.0,4977291.0,38599320,351072.0,365230.0,-15513.0,3017.0
Poland,2004,6443634.0,27085337.0,5045234.0,38574205,356090.0,363522.0,-13128.0,-4555.0
Poland,2005,6258727.0,27188387.0,5109490.0,38556604,364383.0,368285.0,-10741.0,-2958.0
Poland,2006,6085692.0,27300007.0,5156754.0,38542453,364383.0,369686.0,-8355.0,-493.0
Poland,2007,5939709.0,27414837.0,5183417.0,38537963,387873.0,377226.0,-5968.0,-9169.0
Poland,2008,5845146.0,27510295.0,5200620.0,38556061,414499.0,379399.0,-3583.0,-13419.0
Poland,2009,5781332.0,27588750.0,5217464.0,38587546,417589.0,384940.0,-1196.0,32.0
Poland,2010,5745719.0,27629968.0,5240708.0,38616395,413300.0,384940.0,-2114.0,2603.0
Poland,2011,5720580.0,27585739.0,5325485.0,38631804,388416.0,379510.0,-4334.0,10837.0
Poland,2012,5691008.0,27468168.0,5473247.0,38632423,386257.0,382976.0,-6617.0,3955.0
Poland,2013,5667720.0,27294857.0,5650443.0,38613020,370694.0,386261.0,-19904.0,16068.0
Poland,2014,5652493.0,27087167.0,5839525.0,38579185,372879.0,389279.0,-15800.0,-1635.0
Poland,2015,5642917.0,26854849.0,6044019.0,38541785,365266.0,392066.0,-15800.0,5200.0
Poland,2016,5642138.0,26608828.0,6263632.0,38514598,376311.0,389585.0,1500.0,-15413.0
Poland,2017,5666540.0,26349861.0,6488541.0,38504942,391231.0,400168.0,1400.0,-2119.0
Poland,2018,5700229.0,26073576.0,6711903.0,38485708,378001.0,412532.0,3600.0,11697.0
Poland,2019,5724617.0,25799316.0,6928936.0,38452869,374954.0,415902.0,6200.0,1909.0
Poland,2020,5729437.0,25516991.0,7128818.0,38375246,352356.0,477355.0,4500.0,42876.0
Poland,2021,5702034.0,25212369.0,7270514.0,38184917,319606.0,584265.0,4500.0,69830.0
Poland,2022,5676286.0,25620376.0,7402908.0,38699570,333405.0,541788.0,1497849.0,-774813.0
Poland,2023,5613039.0,25971353.0,7557875.0,39142267,341641.0,505712.0,-240000.0,846768.0
Portugal,1991,2013938.0,6557627.0,1347444.0,9919009,116415.0,104361.0,-6169.0,-29229143.0
Portugal,1992,1957745.0,6597039.0,1372896.0,9927680,115018.0,101161.0,-2400.0,-2786.0
Portugal,1993,1916342.0,6649137.0,1402353.0,9967832,114030.0,106384.0,61200.0,-28694.0
Portugal,1994,1884064.0,6703252.0,1440372.0,10027688,109287.0,99621.0,41200.0,8990.0
Portugal,1995,1846540.0,6745771.0,1473232.0,10065543,107184.0,103939.0,21600.0,13010.0
Portugal,1996,1813358.0,6780851.0,1505708.0,10099917,110363.0,107259.0,40800.0,-9530.0
Portugal,1997,1791786.0,6824146.0,1540482.0,10156414,113047.0,105157.0,61200.0,-12593.0
Portugal,1998,1776043.0,6871887.0,1576896.0,10224826,113510.0,106574.0,60800.0,676.0
Portugal,1999,1762221.0,6920073.0,1607414.0,10289708,116038.0,108268.0,54257.0,2855.0
Portugal,2000,1754899.0,6968093.0,1638412.0,10361404,120071.0,105813.0,67108.0,-9670.0
Portugal,2001,1751239.0,7008468.0,1674108.0,10433815,112825.0,105582.0,56213.0,8955.0
Portugal,2002,1744373.0,7041942.0,1704010.0,10490325,114456.0,106690.0,41798.0,6946.0
Portugal,2003,1736332.0,7065311.0,1729150.0,10530793,112515.0,105879.0,24738.0,9094.0
Portugal,2004,1726013.0,7077094.0,1754183.0,10557290,109298.0,102012.0,14336.0,4875.0
Portugal,2005,1715809.0,7085749.0,1775201.0,10576759,109399.0,107464.0,15381.0,2153.0
Portugal,2006,1703801.0,7099933.0,1791983.0,10595717,105449.0,101990.0,17141.0,-1642.0
Portugal,2007,1690444.0,7119574.0,1808123.0,10618141,105989.0,103512.0,21771.0,-1824.0
Portugal,2008,1677159.0,7129848.0,1828095.0,10635102,104594.0,104280.0,9361.0,7286.0
Portugal,2009,1663758.0,7130880.0,1850534.0,10645172,99491.0,104434.0,15408.0,-395.0
Portugal,2010,1652561.0,7121510.0,1875955.0,10650026,101381.0,105953.0,3815.0,5611.0
Portugal,2011,1639760.0,7090569.0,1904157.0,10634486,96855.0,102845.0,-24331.0,14781.0
Portugal,2012,1619062.0,7046746.0,1925956.0,10591764,89841.0,107612.0,-37352.0,12401.0
Portugal,2013,1590737.0,6992255.0,1951211.0,10534203,82786.0,106553.0,-36232.0,2438.0
Portugal,2014,1557896.0,6936394.0,1982964.0,10477254,82367.0,104843.0,-31422.0,-3051.0
Portugal,2015,1523138.0,6897786.0,2012622.0,10433546,85500.0,108539.0,-10481.0,-10188.0
Portugal,2016,1492462.0,6867010.0,2041416.0,10400888,87126.0,110573.0,-8348.0,-863.0
Portugal,2017,1465325.0,6835702.0,2069544.0,10370571,86154.0,109586.0,-5406.0,-1479.0
Portugal,2018,1437493.0,6806362.0,2098282.0,10342137,84882.0,110448.0,-2464.0,-404.0
Portugal,2019,1411133.0,6778519.0,2124978.0,10314630,83823.0,111285.0,478.0,-523.0
Portugal,2020,1385419.0,6749041.0,2153823.0,10288283,82981.0,112112.0,3420.0,-636.0
Portugal,2021,1360870.0,6719717.0,2183263.0,10263850,82351.0,111868.0,6362.0,-1278.0
Portugal,2022,1337463.0,6692627.0,2211991.0,10242081,81940.0,111627.0,9304.0,-1386.0
Portugal,2023,1314082.0,6663575.0,2245493.0,10223150,81733.0,111459.0,12246.0,-1451.0
Qatar,1991,128919.0,314799.0,4877.0,448595,9756.0,1064.0,5869.0,-9789116.0
Qatar,1992,132703.0,325725.0,5083.0,463511,10459.0,1058.0,5869.0,-354.0
Qatar,1993,136681.0,336993.0,5286.0,478960,10822.0,1066.0,5869.0,-176.0
Qatar,1994,140363.0,348566.0,5523.0,494452,10561.0,1072.0,5869.0,134.0
Qatar,1995,143460.0,360435.0,5817.0,509712,10371.0,1077.0,5869.0,97.0
Qatar,1996,146081.0,372557.0,6193.0,524831,10317.0,1109.0,5869.0,42.0
Qatar,1997,148876.0,392178.0,6541.0,547595,10447.0,1147.0,21151.0,-7687.0
Qatar,1998,152183.0,419202.0,6809.0,578194,10781.0,1186.0,21151.0,-147.0
Qatar,1999,155645.0,446186.0,7119.0,608950,10846.0,1229.0,21151.0,-12.0
Qatar,2000,159487.0,472948.0,7462.0,639897,11250.0,1275.0,21151.0,-179.0
Qatar,2001,163916.0,499681.0,7834.0,671431,12118.0,1330.0,21151.0,-405.0
Qatar,2002,167629.0,527492.0,8261.0,703382,12200.0,1388.0,21151.0,-12.0
Qatar,2003,171155.0,555737.0,8751.0,735643,12856.0,1448.0,21151.0,-298.0
Qatar,2004,176015.0,640168.0,9275.0,825458,13190.0,1555.0,135435.0,-57255.0
Qatar,2005,181870.0,780885.0,9805.0,972560,13401.0,1702.0,135435.0,-32.0
Qatar,2006,188433.0,921174.0,10368.0,1119975,14120.0,1857.0,135435.0,-283.0
Qatar,2007,196207.0,1061208.0,10954.0,1268369,15681.0,2026.0,135435.0,-696.0
Qatar,2008,204789.0,1201744.0,11598.0,1418131,17210.0,2208.0,135435.0,-675.0
Qatar,2009,214122.0,1342313.0,12355.0,1568790,17845.0,2396.0,135435.0,-225.0
Qatar,2010,223984.0,1482561.0,13322.0,1719867,18427.0,2591.0,135435.0,-194.0
Qatar,2011,234243.0,1601146.0,14399.0,1849788,19332.0,2749.0,91989.0,21349.0
Qatar,2012,244629.0,1692127.0,15506.0,1952262,20045.0,2854.0,79189.0,6094.0
Qatar,2013,254892.0,1771662.0,16739.0,2043293,20697.0,2952.0,67935.0,5351.0
Qatar,2014,265011.0,1841099.0,18112.0,2124222,21272.0,3043.0,57948.0,4752.0
Qatar,2015,274863.0,1901597.0,19662.0,2196122,21758.0,3128.0,48995.0,4275.0
Qatar,2016,284014.0,1954483.0,21370.0,2259867,22152.0,3210.0,40923.0,3880.0
Qatar,2017,292545.0,2000424.0,23236.0,2316205,22474.0,3286.0,33623.0,3527.0
Qatar,2018,300513.0,2040090.0,25207.0,2365810,22746.0,3359.0,27011.0,3207.0
Qatar,2019,307753.0,2074285.0,27249.0,2409287,22962.0,3429.0,21022.0,2922.0
Qatar,2020,314736.0,2103122.0,29321.0,2447179,23128.0,3496.0,15596.0,2664.0
Qatar,2021,321299.0,2127269.0,31427.0,2479995,23274.0,3530.0,10660.0,2412.0
Qatar,2022,326868.0,2147716.0,33598.0,2508182,23394.0,3565.0,6141.0,2217.0
Qatar,2023,331175.0,2165102.0,35827.0,2532104,23484.0,3594.0,1987.0,2045.0
Seychelles,1991,23264.0,43509.0,4876.0,71649,1706.0,545.0,-268.0,-2461348.0
Seychelles,1992,23365.0,44176.0,4960.0,72501,1601.0,522.0,-268.0,41.0
Seychelles,1993,23367.0,44919.0,5032.0,73318,1689.0,597.0,-268.0,-7.0
Seychelles,1994,23305.0,45726.0,5103.0,74134,1636.0,561.0,-268.0,9.0
Seychelles,1995,23160.0,46573.0,5199.0,74932,1582.0,525.0,-268.0,9.0
Seychelles,1996,23025.0,47400.0,5290.0,75715,1611.0,566.0,-268.0,6.0
Seychelles,1997,22972.0,48067.0,5366.0,76405,1475.0,603.0,-268.0,86.0
Seychelles,1998,22794.0,48941.0,5439.0,77174,1412.0,570.0,92.0,-165.0
Seychelles,1999,22476.0,50118.0,5543.0,78137,1460.0,560.0,92.0,-29.0
Seychelles,2000,22181.0,51314.0,5663.0,79158,1512.0,553.0,92.0,-30.0
Seychelles,2001,21891.0,52494.0,5788.0,80173,1440.0,554.0,92.0,37.0
Seychelles,2002,21605.0,53630.0,5890.0,81125,1481.0,647.0,92.0,26.0
Seychelles,2003,21380.0,54719.0,5950.0,82049,1498.0,668.0,92.0,2.0
Seychelles,2004,21195.0,55771.0,5987.0,82953,1455.0,661.0,92.0,18.0
Seychelles,2005,20982.0,56825.0,6015.0,83822,1414.0,655.0,92.0,18.0
Seychelles,2006,20701.0,57945.0,6029.0,84675,1413.0,649.0,92.0,-3.0
Seychelles,2007,20430.0,59046.0,6053.0,85529,1404.0,645.0,92.0,3.0
Seychelles,2008,20166.0,60131.0,6081.0,86378,1397.0,643.0,92.0,3.0
Seychelles,2009,19881.0,61217.0,6122.0,87220,1387.0,640.0,92.0,3.0
Seychelles,2010,19652.0,62232.0,6169.0,88053,1373.0,638.0,92.0,6.0
Seychelles,2011,19423.0,63212.0,6244.0,88879,1369.0,637.0,92.0,2.0
Seychelles,2012,19239.0,64128.0,6331.0,89698,1360.0,636.0,92.0,3.0
Seychelles,2013,19150.0,64917.0,6441.0,90508,1350.0,636.0,92.0,4.0
Seychelles,2014,19057.0,65676.0,6573.0,91306,1335.0,637.0,92.0,8.0
Seychelles,2015,18901.0,66484.0,6700.0,92085,1315.0,638.0,92.0,10.0
Seychelles,2016,18742.0,67250.0,6855.0,92847,1302.0,639.0,92.0,7.0
Seychelles,2017,18593.0,67963.0,7039.0,93595,1290.0,641.0,92.0,7.0
Seychelles,2018,18406.0,68673.0,7248.0,94327,1275.0,645.0,92.0,10.0
Seychelles,2019,18210.0,69317.0,7511.0,95038,1256.0,648.0,92.0,11.0
Seychelles,2020,18037.0,69855.0,7834.0,95726,1235.0,652.0,92.0,13.0
Seychelles,2021,17867.0,70298.0,8222.0,96387,1217.0,658.0,87.0,15.0
Seychelles,2022,17698.0,70602.0,8717.0,97017,1200.0,667.0,83.0,14.0
Seychelles,2023,17523.0,70854.0,9240.0,97617,1181.0,674.0,79.0,14.0
Singapore,1991,685705.0,2299175.0,175981.0,3160861,58279.0,13874.0,68687.0,2950152.0
Singapore,1992,713823.0,2377626.0,182941.0,3274390,59611.0,14333.0,68687.0,-436.0
Singapore,1993,744656.0,2454534.0,190307.0,3389497,62023.0,14461.0,68687.0,-1142.0
Singapore,1994,773575.0,2534418.0,197766.0,3505759,62534.0,14946.0,68687.0,-13.0
Singapore,1995,801264.0,2615373.0,205118.0,3621755,62599.0,15569.0,68687.0,279.0
Singapore,1996,827947.0,2697827.0,212079.0,3737853,63383.0,15590.0,68687.0,-382.0
Singapore,1997,854629.0,2779861.0,219666.0,3854156,62744.0,15305.0,68687.0,177.0
Singapore,1998,877739.0,2862574.0,227912.0,3968225,58981.0,15657.0,68687.0,2058.0
Singapore,1999,901412.0,2942333.0,236974.0,4080719,59804.0,15516.0,68687.0,-481.0
Singapore,2000,925908.0,3023003.0,248016.0,4196927,66447.0,15693.0,68687.0,-3233.0
Singapore,2001,955574.0,3109557.0,256636.0,4321767,59386.0,15367.0,86220.0,-5399.0
Singapore,2002,984128.0,3199383.0,264476.0,4447987,58603.0,15820.0,79417.0,4020.0
Singapore,2003,999392.0,3290386.0,275173.0,4564951,55149.0,16036.0,72616.0,5235.0
Singapore,2004,1005426.0,3377660.0,290447.0,4673533,55482.0,15860.0,65813.0,3147.0
Singapore,2005,1014281.0,3454777.0,306733.0,4775791,56286.0,16215.0,59011.0,3176.0
Singapore,2006,1011574.0,3537168.0,323468.0,4872210,57939.0,16393.0,52209.0,2664.0
Singapore,2007,1008149.0,3618663.0,335979.0,4962791,59140.0,17140.0,45407.0,3174.0
Singapore,2008,1001839.0,3697577.0,347429.0,5046845,59322.0,17226.0,38604.0,3354.0
Singapore,2009,991617.0,3768782.0,362610.0,5123009,56930.0,17105.0,31803.0,4536.0
Singapore,2010,977367.0,3839790.0,372385.0,5189542,53965.0,17529.0,25000.0,5097.0
Singapore,2011,962627.0,3901303.0,388264.0,5252194,56782.0,17914.0,25000.0,-1216.0
Singapore,2012,952265.0,3948278.0,417535.0,5318078,61233.0,18332.0,25000.0,-2017.0
Singapore,2013,944801.0,3992615.0,446149.0,5383565,56829.0,18757.0,25000.0,2415.0
Singapore,2014,938617.0,4032865.0,476414.0,5447896,59796.0,19207.0,25000.0,-1258.0
Singapore,2015,930211.0,4074997.0,507758.0,5512966,59221.0,19669.0,25000.0,518.0
Singapore,2016,920973.0,4116112.0,539267.0,5576352,57365.0,20146.0,25000.0,1167.0
Singapore,2017,914544.0,4149769.0,572959.0,5637272,55278.0,20657.0,25000.0,1299.0
Singapore,2018,909373.0,4177933.0,608741.0,5696047,54111.0,21181.0,25000.0,845.0
Singapore,2019,905738.0,4200624.0,647235.0,5753597,53910.0,21740.0,25000.0,380.0
Singapore,2020,901840.0,4221756.0,686689.0,5810285,53506.0,22301.0,25000.0,483.0
Singapore,2021,897103.0,4239688.0,729348.0,5866139,53586.0,23083.0,25000.0,351.0
Singapore,2022,891448.0,4255659.0,774124.0,5921231,53616.0,23934.0,25000.0,410.0
Singapore,2023,885383.0,4271573.0,818427.0,5975383,53429.0,24806.0,25000.0,529.0
Slovenia,1991,405971.0,1374537.0,218972.0,1999480,21583.0,19324.0,-3073.0,-3975089.0
Slovenia,1992,395552.0,1378920.0,224738.0,1999210,19982.0,19333.0,-375.0,-544.0
Slovenia,1993,385184.0,1383728.0,231013.0,1999925,19793.0,20012.0,1376.0,-442.0
Slovenia,1994,374545.0,1389016.0,237474.0,2001035,19463.0,19359.0,959.0,47.0
Slovenia,1995,363663.0,1394115.0,245048.0,2002826,18980.0,18968.0,2507.0,-728.0
Slovenia,1996,353450.0,1400817.0,253161.0,2007428,18788.0,18620.0,6517.0,-2083.0
Slovenia,1997,343780.0,1407023.0,260808.0,2011611,18165.0,18928.0,2442.0,2504.0
Slovenia,1998,334285.0,1408586.0,267934.0,2010805,17856.0,19039.0,-2107.0,2484.0
Slovenia,1999,325115.0,1409898.0,274638.0,2009651,17533.0,18885.0,2333.0,-2135.0
Slovenia,2000,316613.0,1413389.0,281240.0,2011242,18180.0,18588.0,2610.0,-611.0
Slovenia,2001,308880.0,1416354.0,288089.0,2013323,17477.0,18508.0,2992.0,120.0
Slovenia,2002,301041.0,1418774.0,294822.0,2014637,17501.0,18701.0,1865.0,649.0
Slovenia,2003,293127.0,1421681.0,300803.0,2015611,17321.0,19451.0,3412.0,-308.0
Slovenia,2004,286591.0,1423234.0,307097.0,2016922,17961.0,18523.0,1902.0,-29.0
Slovenia,2005,282164.0,1424298.0,314015.0,2020477,18157.0,18825.0,6436.0,-2213.0
Slovenia,2006,279434.0,1426399.0,321037.0,2026870,18932.0,18180.0,6267.0,-626.0
Slovenia,2007,278679.0,1431003.0,328442.0,2038124,19823.0,18584.0,14250.0,-4235.0
Slovenia,2008,280695.0,1439894.0,336326.0,2056915,21817.0,18308.0,18584.0,-3302.0
Slovenia,2009,284180.0,1448213.0,342875.0,2075268,21856.0,18750.0,11508.0,3739.0
Slovenia,2010,287678.0,1450350.0,346154.0,2084182,22343.0,18609.0,-521.0,5701.0
Slovenia,2011,291253.0,1446789.0,350400.0,2088442,21947.0,18699.0,2059.0,-1047.0
Slovenia,2012,295019.0,1439538.0,358201.0,2092758,21938.0,19257.0,644.0,991.0
Slovenia,2013,298621.0,1430016.0,366915.0,2095552,21111.0,19334.0,487.0,530.0
Slovenia,2014,301871.0,1419001.0,376707.0,2097579,21165.0,18886.0,-490.0,238.0
Slovenia,2015,304724.0,1406373.0,388034.0,2099131,20641.0,19834.0,507.0,238.0
Slovenia,2016,307128.0,1393592.0,399652.0,2100372,20345.0,20228.0,1051.0,73.0
Slovenia,2017,309292.0,1380869.0,411208.0,2101369,19828.0,20601.0,1597.0,173.0
Slovenia,2018,311058.0,1367795.0,423178.0,2102031,19311.0,20955.0,2144.0,162.0
Slovenia,2019,312018.0,1355619.0,434744.0,2102381,18805.0,21294.0,2691.0,148.0
Slovenia,2020,312105.0,1344376.0,445971.0,2102452,18320.0,21617.0,3237.0,131.0
Slovenia,2021,311317.0,1333688.0,457101.0,2102106,17866.0,21734.0,3237.0,285.0
Slovenia,2022,309315.0,1324305.0,467588.0,2101208,17445.0,21848.0,3237.0,268.0
Slovenia,2023,305486.0,1317303.0,477001.0,2099790,17057.0,21964.0,3237.0,252.0
Spain,1991,7548218.0,26418050.0,5495150.0,39461418,395989.0,337691.0,32206.0,37271124.0
Spain,1992,7277784.0,26628642.0,5645999.0,39552425,396747.0,331515.0,26278.0,-503.0
Spain,1993,7025385.0,26816283.0,5796028.0,39637696,385786.0,339661.0,32906.0,6240.0
Spain,1994,6778901.0,26977198.0,5951785.0,39707884,370148.0,338242.0,29438.0,8844.0
Spain,1995,6554108.0,27101763.0,6108837.0,39764708,363469.0,346227.0,35062.0,4520.0
Spain,1996,6359762.0,27192150.0,6268649.0,39820561,362626.0,351449.0,48224.0,-3548.0
Spain,1997,6197454.0,27286580.0,6423202.0,39907236,369035.0,349521.0,94436.0,-27275.0
Spain,1998,6068254.0,27399050.0,6578799.0,40046103,365193.0,360167.0,158756.0,-24915.0
Spain,1999,5978474.0,27556052.0,6716909.0,40251435,380130.0,371102.0,237854.0,-41550.0
Spain,2000,5938269.0,27805331.0,6845404.0,40589004,397632.0,359148.0,389774.0,-90689.0
Spain,2001,5950982.0,28109940.0,6985972.0,41046894,406380.0,360131.0,441272.0,-29631.0
Spain,2002,6003682.0,28523654.0,7112278.0,41639614,418846.0,368618.0,647691.0,-105199.0
Spain,2003,6092891.0,29044598.0,7183539.0,42321028,441881.0,384828.0,607854.0,16507.0
Spain,2004,6201828.0,29578570.0,7219759.0,43000157,454591.0,371934.0,610695.0,-14223.0
Spain,2005,6321867.0,30097799.0,7284701.0,43704367,466371.0,387355.0,636052.0,-10858.0
Spain,2006,6455262.0,30580155.0,7396333.0,44431750,482957.0,371478.0,628220.0,-12316.0
Spain,2007,6601586.0,31132834.0,7477216.0,45211636,491183.0,387368.0,716257.0,-40186.0
Spain,2008,6750723.0,31561009.0,7598633.0,45910365,519779.0,386324.0,443930.0,121344.0
Spain,2009,6862948.0,31686388.0,7740988.0,46290324,494997.0,384933.0,72470.0,197425.0
Spain,2010,6932933.0,31595086.0,7884473.0,46412492,486524.0,382047.0,-42675.0,60366.0
Spain,2011,6987897.0,31451931.0,8026760.0,46466588,471999.0,387911.0,-37699.0,7707.0
Spain,2012,7017453.0,31279495.0,8147407.0,46444355,454648.0,402950.0,-142553.0,68622.0
Spain,2013,7009036.0,30984232.0,8297542.0,46290810,425715.0,390419.0,-251531.0,62690.0
Spain,2014,6989106.0,30711739.0,8450242.0,46151087,427595.0,395830.0,-94976.0,-76512.0
Spain,2015,6972083.0,30571810.0,8573569.0,46117462,420290.0,422568.0,-1761.0,-29586.0
Spain,2016,6950910.0,30518286.0,8689943.0,46159139,410583.0,410611.0,87421.0,-45716.0
Spain,2017,6921252.0,30526368.0,8821181.0,46268801,393181.0,424523.0,163272.0,-22268.0
Spain,2018,6878138.0,30630506.0,8965729.0,46474373,372777.0,427721.0,334158.0,-73642.0
Spain,2019,6825221.0,30867581.0,9119251.0,46812053,360617.0,418703.0,454232.0,-58466.0
Spain,2020,6736124.0,31054455.0,9250808.0,47041387,339206.0,492930.0,216244.0,166814.0
Spain,2021,6607234.0,31130899.0,9364988.0,47103121,337271.0,487025.0,210702.0,786.0
Spain,2022,6467802.0,31189755.0,9505861.0,47163418,336329.0,481842.0,205161.0,649.0
Spain,2023,6313762.0,31226582.0,9682269.0,47222613,336342.0,477219.0,199619.0,453.0
Sweden,1991,1591556.0,5543397.0,1533159.0,8668112,123737.0,95006.0,24986.0,-38608218.0
Sweden,1992,1622356.0,5560138.0,1536373.0,8718867,122848.0,94678.0,19622.0,2963.0
Sweden,1993,1650499.0,5581578.0,1537207.0,8769284,117998.0,96955.0,31998.0,-2624.0
Sweden,1994,1675687.0,5616931.0,1538875.0,8831493,112257.0,91817.0,50937.0,-9168.0
Sweden,1995,1690258.0,5645585.0,1542047.0,8877890,103422.0,93910.0,11903.0,24982.0
